,index,dim_date_id,dim_shop_id,dim_goods_id,week,t_qty_pre,t_qty_pre_s,t_qty_pre_sea,t_qty_low,t_qty_high,qtl_low,qtl_high,cv1,cv2,lr_b,lr_r,lr_b6,lr_r6,t_amount_df1,t_qty_df1,t_amount_df2,t_qty_df2,t_amount_df3,t_qty_df3,t_amount_df4,t_qty_df4,t_amount_df5,t_qty_df5,t_amount_df6,t_qty_df6,t_amount_df7,t_qty_df7,qty_m_p1,amount_m_p1,qty_m_p2,amount_m_p2,qty_m_p3,amount_m_p3,amount_avg3,qty_avg3,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10,price_avg3,price_m_p1,price_m_p2,price_m_p3,member_id_sum_df1,member_rate_df1,datetype_df1,is_proflag_df1,is_discount_df1,uv_goods_df1,uv_rate_df1,t_qty,member_id_sum,member_rate,datetype,is_proflag,is_discount,uv_goods,uv_rate,price_df1,dim_shop_id_label,week_2,week_3,week_4,week_5,week_6,week_7,shop_goods
27051,27051,2018-11-25,9L07,905936,7,44.02297150461318,24.78555862426177,19.41428571428571,31.272065909822732,56.77387709940363,9.1,47.89999999999999,-0.2700177731911478,0.7708333333333334,0.12661064425770305,0.01,1.6857142857142875,0.313,284.8,32.0,151.30000000000004,17.0,240.30000000000007,27.0,213.60000000000008,24.0,196.00000000000009,20.0,181.50000000000003,19.0,459.8,48.0,27.07142857142857,249.81428571428575,21.0,199.545,23.86206896551724,223.28068965517244,225.46666666666667,25.33333333333333,1.1851851851851851,1.1820580474934037,1.2631578947368425,1.6304804260967845,1.6261783669250252,1.7377488751820993,0.5625,0.9357959542656112,1.2891156462585034,0.880057803468208,8.900000000000002,9.227968337730873,9.502142857142855,9.357138728323699,28.0,0.012232415902140671,1.0,1.0,0.0,315.0,0.1015873015873016,37.0,35.0,0.015688032272523533,1,1,0,540.0,0.07037037037037037,8.9,12,0,0,0,0,0,1,9L07-905936
27496,27496,2018-11-26,9L07,905936,1,18.023749354922927,24.0,-5.292857142857142,5.053402079240891,30.994096630604965,9.1,39.999999999999964,-0.21967055096892554,1.375,0.32521008403361323,0.07,2.9714285714285777,0.513,338.2,38.0,284.80000000000007,32.0,151.3,17.0,240.30000000000007,27.0,213.6,24.0,196.00000000000009,20.0,181.50000000000003,19.0,24.714285714285715,228.37928571428574,23.92857142857143,224.37285714285716,24.517241379310345,228.5941379310345,258.1,29.0,2.235294117647059,1.53757225433526,1.3103448275862069,1.0602205502895838,0.7292846559795404,0.6215085984456181,0.8947368421052632,1.1734104046242777,1.0328358208955224,0.9759895519389188,8.899999999999997,9.240780346820811,9.376776119402988,9.323811533052039,35.0,0.015688032272523533,1.0,1.0,0.0,540.0,0.07037037037037037,20.0,20.0,0.015220700152206999,0,1,1,304.0,0.06578947368421052,8.9,12,0,0,0,0,0,0,9L07-905936
28174,28174,2018-11-27,9L07,905936,2,16.82180175590451,24.142857142857146,-7.0775510204081655,4.407319526929124,29.23628398487989,9.1,39.999999999999964,0.061031203417039326,0.6578947368421053,0.3002801120448177,0.059,0.8000000000000007,0.037000000000000005,178.00000000000009,20.0,338.2,38.0,284.80000000000007,32.0,151.3,17.0,240.30000000000007,27.0,213.60000000000008,24.0,196.00000000000009,20.0,24.92857142857143,229.32714285714286,23.92857142857143,224.37285714285716,24.17241379310345,224.7079310344828,267.00000000000006,30.0,0.625,0.8022922636103152,0.6666666666666666,0.5256813048720159,0.6748000704374302,0.560726725196817,1.6,1.2034383954154728,1.0417910447761194,0.989912370083554,8.900000000000002,9.199369627507169,9.376776119402988,9.296048502139802,20.0,0.015220700152207,0.0,1.0,1.0,304.0,0.06578947368421052,20.0,20.0,0.015209125475285171,0,1,1,252.0,0.07936507936507936,8.900000000000004,12,1,0,0,0,0,0,9L07-905936
28651,28651,2018-11-28,9L07,905936,3,21.136716365233433,27.07142829438407,-2.7693877551020405,8.758414823485014,33.515017906981846,9.1,39.999999999999964,-0.09730212991629401,0.8684210526315791,0.2507002801120447,0.041,-0.5714285714285738,0.017,178.00000000000009,20.0,178.00000000000009,20.0,338.19999999999993,38.0,284.80000000000007,32.0,151.3,17.0,240.30000000000007,27.0,213.60000000000008,24.0,24.857142857142854,227.50642857142861,24.57142857142857,230.60214285714287,24.27586206896552,225.16551724137935,231.4,26.0,0.5263157894736842,0.8045977011494253,0.7692307692307693,0.5562293780324588,0.8503276698657128,0.8129506294320551,1.5833333333333333,1.0459770114942528,1.0116279069767442,1.0121753246753251,8.9,9.15255747126437,9.38497093023256,9.275284090909096,20.0,0.015209125475285171,0.0,1.0,1.0,252.0,0.07936507936507936,11.0,10.0,0.006548788474132285,0,1,0,218.0,0.059633027522935776,8.900000000000004,12,0,1,0,0,0,0,9L07-905936
29090,29090,2018-11-29,9L07,905936,4,14.812969228502226,22.42857142857143,-7.494897959183673,2.3346934884058967,27.291244968598555,9.1,39.999999999999964,-0.1250799076940718,0.8684210526315791,0.20224089635854334,0.026000000000000002,-2.114285714285733,0.17,128.70000000000002,13.0,178.00000000000003,20.0,178.00000000000009,20.0,338.2,38.0,284.8,32.0,151.3,17.0,240.30000000000007,27.0,23.714285714285715,218.9285714285714,25.642857142857146,238.68285714285716,24.310344827586214,225.5937931034483,161.56666666666672,17.666666666666668,0.65,0.5481927710843373,0.7358490566037735,0.7406484614251114,0.6246432807199734,0.8384699563303147,0.7407407407407407,0.7449799196787149,0.9247910863509751,1.0548125633232015,9.145283018867929,9.231927710843369,9.30796657381616,9.279744680851065,10.0,0.006548788474132285,0.0,1.0,0.0,218.0,0.059633027522935776,5.0,5.0,0.0040551500405515,0,1,1,252.0,0.01984126984126984,9.900000000000002,12,0,0,1,0,0,0,9L07-905936
29627,29627,2018-11-30,9L07,905936,5,13.330057079678015,19.42857142857143,-5.332653061224488,0.6209930208331276,26.039121138522898,6.7,39.999999999999964,-0.23334201595618,0.8684210526315791,0.05826330532212892,0.002,-6.000000000000023,0.861,47.5,5.0,128.70000000000002,13.0,178.00000000000009,20.0,178.00000000000009,20.0,338.2,38.0,284.80000000000007,32.0,151.3,17.0,23.642857142857146,218.0785714285714,25.0,232.54357142857143,24.0,222.5537931034483,118.0666666666667,12.666666666666664,0.25,0.2114803625377644,0.3947368421052632,0.6665028539839007,0.5638090607718799,1.0523729273430014,1.1764705882352942,0.5357502517623364,0.9457142857142856,1.0416666666666667,9.321052631578949,9.223867069486404,9.301742857142855,9.273074712643679,5.0,0.0040551500405515,0.0,1.0,1.0,252.0,0.01984126984126984,13.0,13.0,0.006598984771573604,0,1,1,389.0,0.033419023136246784,9.5,12,0,0,0,1,0,0,9L07-905936
30086,30086,2018-12-01,9L07,905936,6,29.76228565180488,15.934600330243356,9.697959183673472,17.103847246821843,42.42072405678792,6.7,39.999999999999964,-0.40196946693657215,0.8684210526315791,-0.005322128851540427,0.0,-5.057142857142868,0.7140000000000001,122.3,13.0,47.5,5.0,128.70000000000002,13.0,178.00000000000009,20.0,178.00000000000009,20.0,338.2,38.0,284.8,32.0,24.0,221.15714285714287,23.5,218.12857142857143,23.931034482758623,221.75896551724145,99.5,10.333333333333334,1.0,0.5416666666666666,1.2580645161290325,2.289406588600376,1.24009523549187,2.8802211921101497,0.40625,0.4305555555555556,1.0212765957446808,0.9819884726224783,9.629032258064516,9.214880952380954,9.282066869300913,9.266585014409225,13.0,0.006598984771573604,0.0,1.0,1.0,389.0,0.033419023136246784,32.0,28.0,0.011970927746900385,1,1,1,507.0,0.0650887573964497,9.407692307692308,12,0,0,0,0,1,0,9L07-905936
30270,30270,2018-12-02,9L07,905936,7,41.51817290876095,31.166666605303465,21.46734693877551,28.809278342100896,54.227067475421,6.7,39.999999999999964,-0.3775303643724697,0.6842105263157895,0.023249299719888046,0.0,1.0285714285714342,0.041,293.7,33.0,122.3,13.0,47.5,5.0,128.70000000000002,13.0,178.00000000000009,20.0,178.00000000000009,20.0,338.2000000000001,38.0,23.5,215.26428571428573,24.42857142857143,226.31214285714287,24.068965517241377,222.196551724138,154.5,17.0,6.6,1.4042553191489362,1.9411764705882355,8.30363458175219,1.7667307620749342,2.4422454652212324,0.13157894736842105,0.7234042553191491,0.9619883040935672,1.0149406467458042,9.088235294117649,9.160182370820667,9.264239766081873,9.231661891117481,28.0,0.011970927746900385,1.0,1.0,1.0,507.0,0.0650887573964497,33.0,30.0,0.015182186234817813,1,1,1,376.0,0.09042553191489362,8.9,12,0,0,0,0,0,1,9L07-905936
30774,30774,2018-12-03,9L07,905936,1,14.488754567076493,22.10714388333964,-4.870408163265305,1.7738479788718262,27.20366115528116,6.7,39.999999999999964,-0.3028360528360528,1.1515151515151516,0.10812324929971992,0.006999999999999999,3.942857142857161,0.396,302.6,34.0,293.7,33.0,122.3,13.0,47.5,5.0,128.7,13.0,178.00000000000009,20.0,178.00000000000003,20.0,22.5,204.03571428571428,25.785714285714285,239.08285714285716,24.310344827586214,223.6093103448277,239.53333333333333,26.66666666666667,2.6153846153846154,1.5111111111111108,1.275,1.114519582082807,0.6439446474256219,0.5433282962653685,0.65,1.1851851851851851,0.8725761772853186,1.0606889564336373,8.982499999999998,9.068253968253966,9.271911357340722,9.198113475177307,30.0,0.015182186234817813,1.0,1.0,1.0,376.0,0.09042553191489362,9.0,9.0,0.006661732050333087,0,1,1,245.0,0.036734693877551024,8.9,12,0,0,0,0,0,0,9L07-905936
31661,31661,2018-12-04,9L07,905936,2,11.831378409287524,5.071430125356478,-5.764285714285713,0.0,23.709431997914518,6.7,39.999999999999964,-0.1479340920517391,0.8235294117647058,0.007282913165266178,0.0,2.485714285714293,0.138,85.5,9.0,302.6,34.0,293.7,33.0,122.3,13.0,47.5,5.0,128.70000000000002,13.0,178.00000000000009,20.0,21.785714285714285,197.17857142857147,25.92857142857143,240.2807142857143,23.62068965517241,216.8675862068966,227.26666666666665,25.33333333333333,0.2727272727272727,0.4131147540983607,0.35526315789473684,0.3585266184632583,0.5430796646886077,0.4670280951034549,1.65,1.1628415300546449,0.8402203856749312,1.0977059436913452,8.971052631578948,9.050819672131151,9.267024793388432,9.181255474452556,9.0,0.006661732050333087,0.0,1.0,1.0,245.0,0.036734693877551024,11.0,9.0,0.007745266781411359,0,1,1,242.0,0.04958677685950413,9.5,12,1,0,0,0,0,0,9L07-905936
31791,31791,2018-12-05,9L07,905936,3,12.541982943742163,21.571427089850626,-4.128571428571429,0.6279435229487298,24.456022364535595,6.7,39.999999999999964,-0.610897055014702,1.3235294117647058,-0.10224089635854308,0.006,0.6857142857142761,0.01,114.0,12.0,85.5,9.0,302.60000000000014,34.0,293.69999999999993,33.0,122.3,13.0,47.5,5.0,128.7,13.0,21.214285714285715,191.32142857142856,26.5,245.97500000000008,23.448275862068964,215.11827586206903,167.36666666666667,18.33333333333333,0.35294117647058826,0.5656565656565656,0.6545454545454545,0.36888185128653417,0.5912045832067012,0.6841081605677544,2.6153846153846154,0.8641975308641975,0.8005390835579516,1.1301470588235294,9.129090909090912,9.018518518518519,9.282075471698118,9.174161764705882,9.0,0.007745266781411359,0.0,1.0,1.0,242.0,0.049586776859504134,11.0,11.0,0.007180156657963447,0,1,1,291.0,0.044673539518900345,9.5,12,0,1,0,0,0,0,9L07-905936
32743,32743,2018-12-06,9L07,905936,4,7.197872396109201,16.285714285714285,-9.873469387755103,0.0,19.10301203978905,6.7,39.999999999999964,-0.4794867986044456,1.3235294117647058,-0.19691876750700232,0.023,-2.514285714285734,0.172,123.5,13.0,114.0,12.0,85.5,9.0,302.6,34.0,293.7,33.0,122.3,13.0,47.5,5.0,20.428571428571427,184.8857142857143,27.214285714285715,251.54214285714286,23.48275862068965,215.36724137931043,107.66666666666669,11.333333333333336,1.4444444444444444,0.6363636363636365,1.1470588235294117,0.7997635995676888,0.3523434040053455,0.6351063878919881,1.8,0.5547785547785549,0.7506561679790026,1.1589049716803022,9.5,9.050349650349652,9.243018372703412,9.171292217327462,11.0,0.007180156657963447,0.0,1.0,1.0,291.0,0.044673539518900345,7.0,7.0,0.005967604433077579,0,1,1,272.0,0.025735294117647058,9.5,12,0,0,1,0,0,0,9L07-905936
33354,33354,2018-12-07,9L07,905936,5,8.541765496669328,14.000000230406814,-8.668367346938776,0.0,20.45678297204117,6.7,39.999999999999964,-0.1999996191172662,1.3235294117647058,-0.3148459383753498,0.056,-5.428571428571445,0.693,66.5,7.0,123.5,13.0,114.0,12.0,85.5,9.0,302.6,34.0,293.7,33.0,122.3,13.0,19.0,172.47142857142862,28.07142857142857,258.3242857142858,23.24137931034483,212.98241379310343,101.33333333333331,10.666666666666666,0.5833333333333334,0.3684210526315789,0.65625,0.7118137913891106,0.44956660508785934,0.8007905153127495,0.9230769230769232,0.5614035087719298,0.6768447837150127,1.2078211106401018,9.5,9.077443609022557,9.202391857506363,9.16393175074184,7.0,0.005967604433077579,0.0,1.0,1.0,272.0,0.025735294117647058,15.0,15.0,0.012345679012345678,0,1,1,261.0,0.06896551724137931,9.5,12,0,0,0,1,0,0,9L07-905936
33530,33530,2018-12-08,9L07,905936,6,28.80486062774464,16.750006254228065,11.329591836734693,17.030724791062177,40.57899646442709,6.7,39.999999999999964,-0.4454208645385115,1.3235294117647058,-0.30756302521008383,0.053,-2.428571428571425,0.214,182.7,18.0,66.5,7.0,123.5,13.0,114.0,12.0,85.5,9.0,302.6,34.0,293.7000000000001,33.0,19.071428571428573,174.71428571428572,27.714285714285715,255.79928571428573,23.344827586206893,214.27034482758617,124.23333333333332,12.666666666666664,1.3846153846153846,0.9438202247191012,1.4210526315789471,2.2157585098265105,1.5103672239266852,2.2740679442956293,0.3939393939393939,0.6641697877652933,0.6881443298969072,1.1871702890905254,9.807894736842108,9.161048689138577,9.22987113402062,9.178493353028065,15.0,0.012345679012345678,0.0,1.0,1.0,261.0,0.06896551724137931,19.0,19.0,0.009134615384615385,1,1,1,432.0,0.04629629629629629,10.149999999999999,12,0,0,0,0,1,0,9L07-905936
34147,34147,2018-12-09,9L07,905936,7,38.79648251606828,15.0,23.386734693877553,27.05731768846984,50.53564734366672,6.7,39.999999999999964,-0.4445791136967607,1.0588235294117647,-0.2977591036414563,0.05,1.9142857142857188,0.506,216.00000000000009,20.0,182.70000000000005,18.0,66.5,7.0,123.5,13.0,114.0,12.0,85.5,9.0,302.6,34.0,18.214285714285715,169.79999999999995,27.07142857142857,249.81428571428575,23.27586206896552,215.28241379310347,155.06666666666672,15.0,2.8571428571428568,1.0980392156862744,1.3333333333333333,5.542354645152612,2.1300029616664937,2.5864321677378848,0.2058823529411765,0.8235294117647058,0.6728232189973615,1.1630687830687831,10.337777777777779,9.322352941176467,9.227968337730873,9.249170370370372,19.0,0.009134615384615385,1.0,1.0,1.0,432.0,0.04629629629629629,19.0,17.0,0.008559919436052367,1,1,1,509.0,0.03732809430255403,10.800000000000004,12,0,0,0,0,0,1,9L07-905936
35205,35205,2018-12-10,9L07,905936,1,7.977512887240982,16.580746297215065,-4.9234693877551,0.0,21.0597646888328,6.7,39.999999999999964,-0.4328144078144078,1.8,-0.28067226890756264,0.045,1.91428571428572,0.506,205.2,19.0,216.00000000000009,20.0,182.7,18.0,66.5,7.0,123.5,13.0,114.0,12.0,85.5,9.0,16.857142857142858,160.3,24.714285714285715,228.37928571428574,22.517241379310345,209.64827586206903,201.30000000000004,19.0,1.0555555555555556,1.1271186440677965,1.0,0.4431951604022768,0.4732422899210753,0.4198690993284728,2.0,1.1271186440677965,0.6820809248554913,1.0975716473419384,10.594736842105263,9.509322033898307,9.240780346820813,9.310566615620218,17.0,0.008559919436052367,1.0,1.0,1.0,509.0,0.03732809430255403,14.0,14.0,0.012704174228675136,0,1,1,270.0,0.05555555555555555,10.799999999999999,12,0,0,0,0,0,0,9L07-905936
35368,35368,2018-12-11,9L07,905936,2,11.66057895220023,13.714285765834624,-3.1571428571428566,0.08865298317538617,23.23250492122508,6.7,39.999999999999964,0.021376625323993773,0.85,-0.3403361344537811,0.066,1.371428571428575,0.281,162.0,15.0,205.20000000000005,19.0,216.00000000000009,20.0,182.7,18.0,66.5,7.0,123.5,13.0,114.0,12.0,16.5,159.15714285714287,24.92857142857143,229.32714285714292,20.58620689655172,193.2244827586207,194.40000000000006,18.0,0.75,0.9090909090909092,0.8333333333333334,0.5830289476100116,0.7067017546788019,0.6478099417889017,1.6666666666666667,1.0909090909090908,0.66189111747851,1.2109356305336203,10.800000000000004,9.645887445887444,9.199369627507165,9.386113902847573,14.0,0.012704174228675136,0.0,1.0,1.0,270.0,0.05555555555555555,9.0,9.0,0.007537688442211055,0,1,1,206.0,0.043689320388349516,10.8,12,1,0,0,0,0,0,9L07-905936
36283,36283,2018-12-12,9L07,905936,3,10.93933783603124,11.52476292913904,-2.6867346938775514,0.0,22.447991705983547,6.7,39.999999999999964,-0.06473448578711734,0.85,-0.4532212885154056,0.115,-8.437694987151191e-15,0.0,97.2,9.0,162.00000000000003,15.0,205.20000000000005,19.0,216.00000000000009,20.0,182.7,18.0,66.5,7.0,123.5,13.0,15.714285714285715,153.38571428571433,24.857142857142854,227.50642857142861,20.310344827586206,190.89586206896556,154.80000000000004,14.333333333333336,0.4736842105263158,0.5727272727272728,0.627906976744186,0.5757546229490127,0.6961396804747153,0.7632096164672958,1.4615384615384617,0.9121212121212122,0.632183908045977,1.223866116905166,10.800000000000002,9.760909090909092,9.152557471264368,9.398947368421053,9.0,0.007537688442211055,0.0,1.0,1.0,206.0,0.043689320388349516,12.0,12.0,0.006172839506172839,0,1,1,374.0,0.032085561497326213,10.8,12,0,1,0,0,0,0,9L07-905936
36773,36773,2018-12-13,9L07,905936,4,4.112185549318341,13.857438016516154,-9.613265306122447,0.0,15.567350585244705,6.7,39.999999999999964,-0.1886661097187413,0.85,-0.5408963585434171,0.163,-1.9142857142857232,0.6859999999999999,129.6,12.0,97.2,9.0,162.00000000000003,15.0,205.20000000000007,19.0,216.00000000000009,20.0,182.7,18.0,66.5,7.0,15.642857142857142,153.45000000000005,23.714285714285715,218.92857142857144,20.0,188.34793103448277,129.60000000000002,12.0,0.8,0.767123287671233,1.0,0.2741457032878894,0.26287944150893505,0.3426821291098618,2.142857142857143,0.767123287671233,0.6596385542168675,1.1857142857142855,10.800000000000002,9.809589041095892,9.231927710843374,9.417396551724137,12.0,0.006172839506172839,0.0,1.0,1.0,374.0,0.032085561497326213,14.0,14.0,0.013195098963242223,0,1,1,314.0,0.044585987261146494,10.799999999999999,12,0,0,1,0,0,0,9L07-905936
37615,37615,2018-12-14,9L07,905936,5,6.3424303062857375,13.107143021068698,-8.401020408163264,0.0,18.046262394778427,6.7,39.999999999999964,-0.004142300194931771,0.85,-0.6134453781512601,0.209,-1.6285714285714334,0.535,151.20000000000005,14.0,129.6,12.0,97.2,9.0,162.00000000000003,15.0,205.20000000000005,19.0,216.00000000000009,20.0,182.7,18.0,16.285714285714285,160.85714285714286,23.642857142857146,218.07857142857142,19.48275862068965,184.98275862068962,126.0,11.666666666666664,1.5555555555555556,0.8596491228070176,1.2,0.7047144784761931,0.38944747494736986,0.5436368833959204,0.5,0.716374269005848,0.6888217522658611,1.213527180783818,10.800000000000002,9.87719298245614,9.223867069486404,9.494690265486726,14.0,0.013195098963242223,0.0,1.0,1.0,314.0,0.044585987261146494,12.0,12.0,0.011461318051575931,0,1,1,265.0,0.045283018867924525,10.800000000000002,12,0,0,0,1,0,0,9L07-905936
38677,38677,2018-12-15,9L07,905936,6,22.548128100577337,12.821496395320521,8.587755102040816,11.407525977446074,33.6887302237086,6.7,39.999999999999964,-0.08218462823725982,0.45,-0.6599439775910361,0.239,-1.000000000000001,0.304,129.6,12.0,151.20000000000005,14.0,129.6,12.0,97.2,9.0,162.00000000000003,15.0,205.2,19.0,216.00000000000009,20.0,16.214285714285715,161.3785714285714,24.0,221.15714285714282,19.689655172413797,187.40344827586208,136.80000000000004,12.666666666666664,1.0,0.7400881057268722,0.9473684210526316,1.8790106750481117,1.3906334511369285,1.7801153763613689,0.6,0.7812041116005873,0.6755952380952381,1.2189141856392294,10.800000000000004,9.952863436123346,9.214880952380954,9.517863397548162,12.0,0.011461318051575931,0.0,1.0,1.0,265.0,0.045283018867924525,26.0,22.0,0.009159034138218152,1,1,1,543.0,0.04972375690607735,10.799999999999999,12,0,0,0,0,1,0,9L07-905936
39296,39296,2018-12-16,9L07,905936,7,30.84595425521411,15.142857171076749,14.531632653061225,20.14836627492338,41.54354223550485,6.7,39.999999999999964,-0.12662907268170426,0.4736842105263158,-0.5364145658263301,0.16699999999999998,2.0285714285714374,0.362,226.37000000000003,27.0,129.6,12.0,151.2,14.0,129.6,12.0,97.2,9.0,162.00000000000003,15.0,205.2,19.0,15.785714285714285,156.56928571428577,23.5,215.26428571428573,20.344827586206893,192.47827586206898,169.05666666666667,17.666666666666668,1.9285714285714288,1.7104072398190044,1.5283018867924527,2.2032824468010084,1.9540423510090383,1.7459974106724967,0.7368421052631579,1.119155354449472,0.6717325227963526,1.1550847457627118,9.569245283018867,9.91841628959276,9.160182370820667,9.460796610169492,22.0,0.009159034138218152,1.0,1.0,1.0,543.0,0.04972375690607735,18.0,18.0,0.009682625067240451,1,1,1,425.0,0.04941176470588235,8.384074074074075,12,0,0,0,0,0,1,9L07-905936
40154,40154,2018-12-17,9L07,905936,1,11.434334592823017,15.0,-3.428571428571427,0.336621780410022,22.53204740523601,6.7,37.0,-0.025264550264550267,0.7777777777777778,-0.2862745098039212,0.081,2.9428571428571497,0.657,226.80000000000007,21.0,226.3700000000001,27.0,129.6,12.0,151.2,14.0,129.6,12.0,97.2,9.0,162.00000000000003,15.0,14.857142857142858,151.15500000000003,22.5,204.03571428571428,19.689655172413797,187.32655172413794,194.25666666666675,20.0,1.75,1.4134615384615383,1.05,0.9528612160685848,0.7696186745169338,0.5717167296411508,0.8,1.346153846153846,0.6603174603174603,1.1427320490367776,9.712833333333338,10.173894230769232,9.068253968253966,9.513957968476358,18.0,0.009682625067240451,1.0,1.0,1.0,425.0,0.04941176470588235,4.0,3.0,0.003708281829419036,0,1,1,159.0,0.025157232704402517,10.800000000000002,12,0,0,0,0,0,0,9L07-905936
41215,41215,2018-12-18,9L07,905936,2,10.336681359562382,13.571428571428573,-2.9826530612244904,0.0,21.182473434363192,5.7,37.0,-0.02843915343915343,0.7777777777777778,-0.375350140056022,0.131,-0.11428571428571875,0.001,43.2,4.0,226.80000000000007,21.0,226.3700000000001,27.0,129.6,12.0,151.20000000000005,14.0,129.6,12.0,97.2,9.0,14.5,148.13357142857143,21.785714285714285,197.1785714285715,18.17241379310345,172.96103448275863,165.45666666666668,17.333333333333332,0.14814814814814814,0.27586206896551724,0.2307692307692308,0.3828400503541623,0.7128745765215436,0.5963470015132144,3.0,1.1954022988505746,0.6655737704918033,1.1988343724586608,9.545576923076926,10.216108374384236,9.050819672131151,9.517779886148007,3.0,0.003708281829419036,0.0,1.0,1.0,159.0,0.025157232704402517,4.0,4.0,0.004405286343612335,0,1,1,183.0,0.02185792349726776,10.8,12,1,0,0,0,0,0,9L07-905936
